CAS,0-200 Points,0-200 Peaks,0-200 AUC,200-300 Points,200-300 Peaks,200-300 AUC,300-400 Points,300-400 Peaks,300-400 AUC,400-500 Points,400-500 Peaks,400-500 AUC,500-600 Points,500-600 Peaks,500-600 AUC,600-700 Points,600-700 Peaks,600-700 AUC,700-800 Points,700-800 Peaks,700-800 AUC,800-900 Points,800-900 Peaks,800-900 AUC,900-1000 Points,900-1000 Peaks,900-1000 AUC,1000-1100 Points,1000-1100 Peaks,1000-1100 AUC,1100-1200 Points,1100-1200 Peaks,1100-1200 AUC,1200-1300 Points,1200-1300 Peaks,1200-1300 AUC,1300-1400 Points,1300-1400 Peaks,1300-1400 AUC,1400-1500 Points,1400-1500 Peaks,1400-1500 AUC,1500-1600 Points,1500-1600 Peaks,1500-1600 AUC,1600-1700 Points,1600-1700 Peaks,1600-1700 AUC,1700-1800 Points,1700-1800 Peaks,1700-1800 AUC,1800-1900 Points,1800-1900 Peaks,1800-1900 AUC,1900-2000 Points,1900-2000 Peaks,1900-2000 AUC,2000-2100 Points,2000-2100 Peaks,2000-2100 AUC,2100-2200 Points,2100-2200 Peaks,2100-2200 AUC,2200-2300 Points,2200-2300 Peaks,2200-2300 AUC,2300-2400 Points,2300-2400 Peaks,2300-2400 AUC,2400-2500 Points,2400-2500 Peaks,2400-2500 AUC,2500-2600 Points,2500-2600 Peaks,2500-2600 AUC,2600-2700 Points,2600-2700 Peaks,2600-2700 AUC,2700-2800 Points,2700-2800 Peaks,2700-2800 AUC,2800-2900 Points,2800-2900 Peaks,2800-2900 AUC,2900-3000 Points,2900-3000 Peaks,2900-3000 AUC,3000-3100 Points,3000-3100 Peaks,3000-3100 AUC,3100-3200 Points,3100-3200 Peaks,3100-3200 AUC,3200-3300 Points,3200-3300 Peaks,3200-3300 AUC,3300-3400 Points,3300-3400 Peaks,3300-3400 AUC,3400-3500 Points,3400-3500 Peaks,3400-3500 AUC,3500-3600 Points,3500-3600 Peaks,3500-3600 AUC,3600-3700 Points,3600-3700 Peaks,3600-3700 AUC,3700-3800 Points,3700-3800 Peaks,3700-3800 AUC,3800-3900 Points,3800-3900 Peaks,3800-3900 AUC,3900-4000 Points,3900-4000 Peaks,3900-4000 AUC,4000-4100 Points,4000-4100 Peaks,4000-4100 AUC,4100-4200 Points,4100-4200 Peaks,4100-4200 AUC,4200-4300 Points,4200-4300 Peaks,4200-4300 AUC,4300-4400 Points,4300-4400 Peaks,4300-4400 AUC,4400-4500 Points,4400-4500 Peaks,4400-4500 AUC,4500-4600 Points,4500-4600 Peaks,4500-4600 AUC,4600-4700 Points,4600-4700 Peaks,4600-4700 AUC,4700-4800 Points,4700-4800 Peaks,4700-4800 AUC,4800-4900 Points,4800-4900 Peaks,4800-4900 AUC,4900-5000 Points,4900-5000 Peaks,4900-5000 AUC,5000-5100 Points,5000-5100 Peaks,5000-5100 AUC
C2516338,0,0,0,53,14.0,28.821386833988257,102,18.0,65.40585890433789,102,1.0,62.47122765600449,101,3.0,55.750261179693936,102,22.0,55.1854802972801,102,12.0,64.08139035525289,102,4.0,65.92648550148373,101,2.0,54.03991697920252,102,2.0,34.39355823018634,102,4.0,65.31336855804778,101,1.0,60.72826607671502,102,2.0,50.34953586709223,102,5.0,46.73273450152511,102,5.0,83.91249177891176,101,17.0,80.73763622643197,102,13.0,85.61212880799857,102,13.0,85.91046361856276,101,16.0,84.4572940578459,102,4.0,85.13071799223921,102,4.0,88.37836058287725,102,6.0,88.29692741479178,101,1.0,86.3618736130538,102,5.0,85.6309871116854,102,0.0,83.56840855066096,102,0.0,79.20585733800017,101,0.0,70.35657101683812,102,1.0,37.36108343023371,102,2.0,36.267846552773804,101,2.0,36.86843064007276,102,0.0,48.87939187803286,102,0.0,18.86196780503088,102,8.0,6.232327392677766,101,2.0,15.063091339754365,102,0.0,51.304933544465435,102,2.0,71.61295451209095,93,6.0,80.78849755340546,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C13679704,0,0,0,0,0.0,0.0,11,1.0,2.0167479274451954,114,2.0,65.6967879487508,114,7.0,89.04468743802677,114,3.0,70.77038594100775,114,4.0,76.28591392774872,114,7.0,68.70283032207522,115,15.0,89.46393073662601,113,3.0,68.90271886969589,114,4.0,74.58303212572926,114,7.0,53.87678505766243,115,5.0,74.28677797530626,113,2.0,39.48495806320546,115,11.0,56.4316303335365,113,2.0,32.31049844054051,115,10.0,80.36383774819735,113,8.0,87.30385814369976,115,11.0,93.82344278105737,113,8.0,92.76757120113166,115,11.0,94.75458672603257,113,6.0,92.45757443160292,115,6.0,94.36387716167513,113,4.0,91.5605486208702,115,5.0,92.58040148477504,113,4.0,86.12943891869602,115,1.0,68.24582958814564,113,2.0,64.21481908714415,115,2.0,75.1607913695251,113,6.0,82.25341322340947,115,8.0,88.68102364821979,113,5.0,89.35770620783386,115,7.0,90.15222917530015,113,1.0,92.66335067531148,115,6.0,94.93663193261399,113,5.0,94.93667793809121,113,6.0,96.02166137979414,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2909822,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,77,3.0,41.63097757801173,104,3.0,64.59140558534808,104,2.0,61.71809633785395,104,4.0,82.45389038831367,104,4.0,85.75923250261478,104,4.0,75.54177704836893,104,2.0,61.90661056716709,103,4.0,69.2661115691149,104,3.0,54.128756928047395,104,2.0,60.756139924062296,104,2.0,61.29710898730815,104,4.0,93.64749448177929,104,2.0,92.88972801202274,104,5.0,94.27261874215023,104,7.0,94.68131319300481,103,4.0,93.84049804708178,104,3.0,94.38490859827455,104,13.0,94.72183727913459,104,17.0,94.23555939654509,104,1.0,93.73354803533844,104,1.0,92.18373383547761,104,1.0,89.74995395139452,104,0.0,57.02616047210678,103,1.0,27.176915470829428,104,0.0,68.49600126570016,104,4.0,84.62795516439306,104,3.0,75.90134831221596,104,2.0,57.35611600371202,104,2.0,63.849352286876844,104,0.0,86.85085410849776,104,22.0,90.11622212088521,103,15.0,89.67444444512715,78,0.0,67.20724215799669,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1792172,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,3.0,96.04036603744476,26,2.0,96.1549540455037,26,2.0,95.984058719833,26,4.0,96.27777678823439,26,4.0,96.33445917101453,26,2.0,96.24927992903393,26,1.0,95.26031741499087,25,2.0,90.04288088923134,26,1.0,95.20348415895012,26,0.0,93.67897517852694,26,1.0,92.84204516047845,26,0.0,95.74922978430942,26,1.0,93.28468572897746,26,1.0,96.42251796073484,26,7.0,96.48585333439688,26,3.0,96.48386498172175,26,2.0,96.4500293211931,26,1.0,95.77916621587497,26,2.0,96.37171899077373,26,5.0,96.49337797116131,25,6.0,92.6306813912136,26,3.0,96.44134934781631,26,3.0,96.35298249435832,26,1.0,94.73571533050536,26,2.0,91.60173949093232,26,0.0,96.1772358767358,26,4.0,96.4478752466892,26,7.0,96.51678600199983,26,6.0,96.51168665973574,26,1.0,96.1828997429991,26,6.0,96.5104916217229,26,4.0,96.52098436765718,25,4.0,92.66421283929012,26,7.0,96.52785879189491,26,4.0,96.53100175320613,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1462039,0,0,0,0,0.0,0.0,0,0.0,0.0,41,1.0,27.739052796240614,100,3.0,66.89685600623088,101,13.0,68.73546002473164,100,12.0,77.63730528437824,100,4.0,68.98564180631422,100,6.0,61.442335216168445,99,2.0,57.613326041211096,100,4.0,44.795323282536565,100,5.0,47.029063557981395,100,4.0,51.62361869252409,101,2.0,62.783149977816265,100,15.0,83.28971444072691,100,13.0,90.76309679754331,100,3.0,92.43745805290928,100,8.0,91.81740940824598,100,14.0,91.79197709145808,100,14.0,92.40355904425438,100,28.0,92.44681193111576,100,19.0,92.13810352273576,99,11.0,92.56286594241455,101,6.0,93.1092528410543,100,10.0,90.38732535084564,100,4.0,90.03442690991857,100,2.0,85.4847613109689,100,2.0,49.78253554310508,100,2.0,13.70799606368501,100,4.0,81.33213588722477,100,1.0,80.22366509065054,100,0.0,54.5161722074883,100,2.0,23.00891845932895,100,0.0,34.40787176146142,100,2.0,71.83566700561911,99,3.0,82.7595946633214,101,13.0,91.89132993661454,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C10526075,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,6.0,49.80126447245849,51,3.0,94.41362133124208,52,1.0,96.60461600976755,52,3.0,97.18052905281509,52,4.0,96.2229921219666,52,5.0,97.66432961349938,52,3.0,92.14473336024419,51,3.0,92.16840654245634,52,2.0,97.08603172868087,52,2.0,93.06408830885722,52,2.0,92.6763814426346,52,2.0,94.355059259002,52,7.0,98.07970051710711,51,7.0,96.23941523118762,52,9.0,98.16354242076709,52,8.0,98.247915823837,52,11.0,98.2790082037287,52,9.0,98.25495604516435,52,8.0,98.19782078425203,52,10.0,98.23177025914761,51,10.0,96.37391471890986,52,10.0,98.34051056607754,52,12.0,98.31227007803493,52,12.0,98.34162811833627,52,12.0,98.31801907653083,52,3.0,97.45736387766672,51,11.0,96.32936794749155,52,10.0,98.2845020009076,52,10.0,98.26346823056377,52,5.0,98.00386098752243,52,9.0,98.29297925223894,52,10.0,98.39729912487424,51,13.0,96.47323615181257,52,14.0,98.39795114505192,52,12.0,98.40914760814918,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3634944,0,0,0,0,0.0,0.0,0,0.0,0.0,81,15.0,72.90531343691603,98,15.0,89.38929739854787,99,10.0,91.45850759293917,98,7.0,85.61460482719345,99,12.0,84.26275748829204,98,5.0,70.16269057768446,99,2.0,61.77817796996909,98,4.0,29.642836612871786,99,1.0,35.593455080768535,98,5.0,47.44325789778789,99,2.0,58.74500440010663,98,11.0,89.84108239936475,99,2.0,85.78215159877864,98,2.0,49.28817223789271,99,20.0,91.70269535761011,98,8.0,91.90049127422928,99,5.0,92.32769967347949,98,7.0,91.9183134058421,99,3.0,92.78501525381002,98,3.0,91.35322285615683,99,5.0,92.8450069404833,98,2.0,90.98798639799593,99,1.0,90.01183371553378,98,1.0,86.39586795647178,99,1.0,39.87314397316901,98,2.0,16.830634396387495,99,4.0,88.03190842354007,98,8.0,91.38787788392061,99,11.0,94.34267969998287,98,4.0,94.14292139090712,99,3.0,94.13361697726108,98,5.0,94.02209739799459,99,7.0,94.81003037424223,98,1.0,94.29521281957697,99,1.0,95.36802118840251,81,2.0,77.91764844266034,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C4038908,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,74,2.0,60.645146866396566,101,2.0,57.81070587584465,99,1.0,59.42598926192336,100,3.0,42.71825300579779,101,6.0,34.83113206527803,99,5.0,8.13515329452375,101,3.0,18.624984998487623,99,4.0,13.853096239851745,100,7.0,15.07018223624481,101,1.0,71.51193081809505,99,1.0,56.45364475519697,101,4.0,25.7301964099591,99,2.0,87.6415451564183,100,7.0,91.9794232212088,101,4.0,88.29581720057377,99,2.0,90.22918417628225,101,5.0,91.2024343790352,99,2.0,84.833754609139,100,3.0,85.15665476893872,101,0.0,79.58606054446184,99,0.0,58.29480204309788,101,1.0,21.327281806183766,99,0.0,3.5897803701620634,100,1.0,5.663973770380146,101,0.0,43.35728734025232,99,0.0,67.20133954146809,101,0.0,72.89913378610711,99,4.0,73.46491804137459,100,4.0,70.31575398709505,101,0.0,78.23928287878,99,0.0,79.43588330960783,101,2.0,81.71357025702844,99,0.0,78.37992561940266,100,0.0,76.09007537981122,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C56456474,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,4.0,49.73457512436101,51,4.0,95.81462176071813,52,10.0,97.29631838997277,52,4.0,94.86055721645944,52,2.0,93.6467682253274,52,3.0,91.37712590240699,52,3.0,92.50108592841987,51,5.0,90.56701137572122,52,3.0,95.63398576049246,52,2.0,93.1072522232471,52,3.0,92.14227547801939,52,2.0,92.18737722925479,52,13.0,98.1571811287045,51,7.0,96.19011735334696,52,11.0,98.25031167703949,52,10.0,98.18011980378365,52,11.0,98.28789445128012,52,13.0,98.18562212975993,52,12.0,98.11234011631889,52,14.0,98.15500467432994,51,8.0,96.23083669905894,52,12.0,98.1963063211914,52,10.0,98.06680081544981,52,6.0,97.09738525637728,52,6.0,96.33482612568446,52,10.0,97.85633778544258,51,13.0,96.3065879368396,52,11.0,98.29544549614361,52,12.0,98.30095720367713,52,11.0,98.32743622260605,52,13.0,98.25194466501097,52,6.0,96.99239857822556,51,9.0,96.21576213861971,52,8.0,98.24346970733168,52,11.0,98.28850219177498,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3748138,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,4.0,50.09078999328786,51,8.0,96.14188292413692,52,5.0,97.27724216565552,52,2.0,96.38438258864268,52,3.0,97.34538159746921,52,12.0,98.10527604708555,52,9.0,98.21635739132273,51,5.0,95.48637159220826,52,3.0,97.48085196477527,52,2.0,96.7703844219442,52,5.0,97.27835578584967,52,2.0,97.25942262044128,52,7.0,98.08120696427459,51,4.0,96.2530253901408,52,8.0,98.32311609719366,52,13.0,98.39776906915678,52,13.0,98.40323579662592,52,11.0,98.40150935337749,52,13.0,98.4009216313573,52,12.0,98.39143458167749,51,13.0,96.48009548987868,52,9.0,98.40511861492693,52,9.0,98.34279323702798,52,6.0,97.73372891378978,52,3.0,95.2406533792074,52,4.0,95.5383095751535,51,5.0,96.14535524250498,52,11.0,98.38810711419582,52,10.0,98.39923975418412,52,14.0,98.39229020095007,52,10.0,98.39421910691422,52,10.0,98.39770547241888,51,12.0,96.45862438085382,52,12.0,98.40087251641012,52,11.0,98.37138951574556,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C4219481,0,0,0,0,0.0,0.0,10,0.0,5.83710767089481,100,4.0,63.155945403858986,100,1.0,69.00001546742328,100,2.0,74.69457551956154,100,1.0,12.369301792298788,100,3.0,41.913753923266476,100,1.0,49.775733963235766,100,2.0,27.7342545846623,100,2.0,17.56386762350553,100,3.0,37.59644280981298,100,4.0,52.45199439781509,99,3.0,55.865624981669775,101,1.0,61.36051815332076,100,0.0,80.67166894428979,99,1.0,60.298337158383305,101,4.0,89.31245042240836,100,2.0,86.67747132653707,99,6.0,87.25986855452783,101,3.0,89.52496968491009,99,0.0,86.67266758290101,100,5.0,88.19206377344683,101,1.0,88.88954066393697,99,0.0,85.09984177573621,100,0.0,81.58309014659152,100,0.0,69.41430505429747,100,3.0,24.703014545311174,101,1.0,24.57634190639248,99,12.0,78.80003748143739,100,0.0,78.28664303663174,100,0.0,70.88879991112749,100,0.0,62.25333436733969,100,2.0,58.745407600220474,100,0.0,70.98044318468682,100,6.0,86.12677377206441,97,28.0,85.90280010042106,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1664400,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,4.0,48.91372147122268,51,1.0,92.07321971469116,52,1.0,89.15880077211703,52,1.0,95.61156706542194,52,3.0,96.84997851088308,52,1.0,95.44150616658358,52,2.0,96.0560560614435,51,2.0,90.10187592872583,52,2.0,93.85922007883224,52,1.0,92.35515489396666,52,1.0,89.45342844052031,52,1.0,92.76711977834222,52,4.0,97.78338979082518,51,4.0,95.99507831419159,52,2.0,98.1500726677725,52,2.0,98.4123077923066,52,11.0,98.3525829277958,52,10.0,98.38937826225718,52,13.0,98.33785736754159,52,10.0,98.34068092060072,51,6.0,96.26479715408422,52,8.0,98.1115421318471,52,4.0,97.67889170173775,52,1.0,93.58900713360242,52,1.0,93.16132859613535,52,2.0,93.98072300803994,51,6.0,96.10032290188519,52,11.0,98.4529622354316,52,6.0,98.1575947231725,52,2.0,97.52234695937103,52,12.0,98.47017016316951,52,12.0,98.42677316738741,51,10.0,96.53657518630801,52,13.0,98.45618875090142,52,12.0,98.43769268140808,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C18169578,0,0,0,77,2.0,66.74380023217,108,3.0,91.98795742575062,109,4.0,79.70989023247951,108,3.0,45.99033898945123,108,11.0,78.24680029887564,109,2.0,57.794018255121905,108,5.0,80.62547411995995,108,7.0,84.91134242688408,109,4.0,68.60479964244155,108,6.0,77.56196101564836,108,11.0,82.31549293425158,109,6.0,76.65745331476901,108,6.0,76.71178548727855,108,11.0,89.73004164956104,109,3.0,89.87193758405894,108,16.0,89.37744064652294,108,9.0,90.09110461122302,108,10.0,89.93142546545558,109,0.0,90.63208079251633,108,0.0,89.09608481896142,108,5.0,88.86177684772464,109,1.0,89.79634494672489,108,3.0,88.34861629923114,108,1.0,88.0147382296141,109,7.0,87.98151937906809,108,2.0,85.90520285503469,108,1.0,68.49691940370406,109,3.0,42.59987229004773,108,8.0,86.6441918523009,108,4.0,88.24037104028376,109,5.0,89.43063327811095,108,3.0,88.51050490912094,108,8.0,89.34505129817559,108,6.0,89.9516443813283,109,4.0,90.34940292593564,108,1.0,90.10471600503384,8,0.0,5.870290918918567,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2856635,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,6.0,48.163444286495235,52,2.0,97.80248851137567,52,1.0,95.11086118095275,52,9.0,98.13171958167071,52,3.0,98.07654269204265,52,1.0,96.41135432094137,51,3.0,95.7367910412741,52,9.0,98.14084361733133,52,3.0,98.20921949240828,52,2.0,95.44483240590144,52,3.0,97.87707838606597,52,8.0,98.24999475542535,51,7.0,96.40592812980746,52,5.0,98.30438321310575,52,4.0,98.28282695142148,52,13.0,98.45883719689704,52,13.0,98.46468937591999,52,5.0,98.38295928208849,51,9.0,96.49594810086437,52,12.0,98.45584239109783,52,8.0,98.4562701076934,52,12.0,98.45572217356418,52,14.0,98.49713366223219,52,12.0,98.49077548626113,51,5.0,96.435621734071,52,2.0,97.51418128167525,52,8.0,98.38360635517517,52,11.0,98.44756038929172,52,12.0,98.44665689877408,52,13.0,98.43732203772964,51,9.0,96.50730823307983,52,11.0,98.43830205779226,52,12.0,98.4328269026414,52,11.0,98.43921329620095,52,13.0,98.45137463830054,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2284200,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,0.0,48.85933242689421,51,5.0,95.19305535184822,52,7.0,98.43334347005991,52,1.0,94.37384069688893,52,2.0,95.27520873182578,52,2.0,94.63742999356472,52,3.0,95.0754392456478,51,2.0,78.35484746305818,52,1.0,97.08985886943685,52,2.0,91.96900775034291,52,2.0,88.41649483642111,52,3.0,97.47721034635215,52,2.0,98.23478747054817,51,3.0,95.22624067332264,52,0.0,87.46828567175267,52,1.0,48.05709206696965,52,1.0,75.63661479833164,52,2.0,96.70561445677164,52,3.0,98.36661562515918,52,5.0,98.03237639508973,51,3.0,95.97253500321666,52,4.0,98.0659320397836,52,5.0,98.22724083694317,52,1.0,96.67531258152725,52,2.0,94.54581735216037,52,3.0,96.38347473094085,51,7.0,96.61236804832751,52,15.0,98.96206689968875,52,11.0,98.97675895054725,52,10.0,98.95677120395487,52,14.0,98.9688428555781,52,14.0,98.93309959374173,51,9.0,96.9656761126257,52,11.0,98.84125964417073,52,12.0,98.66929720033238,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C10595069,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,2.0,47.572048203401074,52,1.0,95.67387097092679,52,1.0,93.06170733595806,52,1.0,95.13443499622785,52,1.0,91.7154906200897,52,3.0,89.00098313841025,51,1.0,64.90695964909145,52,2.0,73.6663663587531,52,0.0,88.3562861560954,52,3.0,87.04050084742143,52,1.0,91.23997932679967,52,1.0,93.68460510592408,51,1.0,81.5779356571511,52,5.0,97.43523307140154,52,4.0,97.63670771097294,52,3.0,97.92606968171943,52,4.0,98.37310531273846,52,9.0,98.43676461134447,51,7.0,96.41810160809243,52,11.0,98.36302418136319,52,5.0,98.42710305849229,52,9.0,98.6545133298249,52,5.0,98.43871607504629,52,3.0,96.6837107299401,51,3.0,89.0101093216272,52,2.0,93.41320166373822,52,3.0,98.15034124156175,52,12.0,99.0251341895221,52,10.0,98.94194742742538,52,8.0,98.66213539433046,51,12.0,96.86131736394658,52,10.0,98.71953224305393,52,12.0,98.69684798980639,52,11.0,98.65519231893212,52,11.0,98.59586061789874,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1204280,0,0,0,0,0.0,0.0,0,0.0,0.0,99,1.0,67.47802502089091,100,3.0,85.1188962093344,100,5.0,79.93892756399217,100,2.0,83.04969719891955,100,4.0,77.9749513525094,100,4.0,69.19564962951317,99,7.0,85.87310382058537,101,5.0,72.4803239572445,100,3.0,73.47469912425912,100,5.0,79.93413628528987,100,5.0,80.37439556193024,99,1.0,80.60012902860804,101,5.0,75.23993507397356,100,3.0,39.81228894745893,100,3.0,70.01603130570633,100,2.0,87.24221215831923,99,2.0,85.37405645693924,100,0.0,84.00341239627896,101,0.0,82.23890284736189,100,6.0,80.43444920436345,100,0.0,78.41064337806178,99,0.0,76.88089179011014,100,0.0,76.58331897139314,100,0.0,74.93172065565925,101,0.0,73.63365039162461,100,0.0,71.0626924344441,99,4.0,67.3316817426317,100,3.0,69.18263053158654,100,0.0,68.3604226784659,100,0.0,66.71267629347663,101,2.0,65.75063771402706,99,0.0,63.37667939583642,100,1.0,63.568527695740244,100,0.0,62.82967513055716,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1563015,0,0,0,0,0.0,0.0,8,0.0,5.232569721828053,100,3.0,74.99473391466904,100,2.0,63.24328586800311,100,5.0,61.83534845783236,100,8.0,60.26923893301514,100,5.0,67.1662274523495,101,1.0,73.44036287596761,100,3.0,41.31591756448564,100,8.0,25.626824038173602,99,3.0,22.154790480651737,100,3.0,32.19861186011179,100,3.0,22.44810879135661,100,3.0,30.90325747835282,100,2.0,56.44009174872622,100,1.0,84.91085662035323,100,0.0,75.4947988690125,101,0.0,68.0397100252672,100,0.0,64.07508520099019,100,0.0,58.28061181009527,100,0.0,50.198546386437066,100,0.0,42.693996845220774,100,0.0,36.70429312390024,100,0.0,32.89379924193135,100,0.0,30.0708978538313,99,2.0,26.948149903484147,100,0.0,22.274958962408206,101,1.0,17.24164540573115,100,5.0,16.719270179208333,100,9.0,16.26846597003713,100,6.0,16.046110919023445,100,13.0,16.219874460791754,100,9.0,18.166507051771084,100,0.0,24.375590090435253,100,2.0,29.79847345299189,98,0.0,27.04374563426849,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C50257391,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,1.0,47.75219838090698,51,1.0,86.10887277105016,52,5.0,96.58799797560607,52,4.0,96.79347535596844,52,6.0,97.9072824103051,52,2.0,91.217017672918,52,3.0,87.3083338101692,51,4.0,93.49357661201914,52,2.0,92.5627516760211,52,2.0,92.71065166440765,52,2.0,95.34939958470113,52,5.0,97.16223135907077,52,7.0,98.27302401033002,51,11.0,96.57188749539507,52,11.0,98.4863712774314,52,11.0,98.47531044251907,52,9.0,98.44490899760358,52,13.0,98.48674851443327,52,12.0,98.4530333358204,52,10.0,98.36435198936313,51,12.0,96.44132285316114,52,14.0,98.45791219227782,52,11.0,98.39514215169498,52,6.0,97.82262331549518,52,4.0,95.87096635235312,52,4.0,97.00798569455885,51,7.0,96.207254142963,52,13.0,98.5387564971652,52,14.0,98.55721202776357,52,12.0,98.56938148993487,52,10.0,98.57168644749977,52,11.0,98.5997865796528,51,12.0,96.65030130890909,52,12.0,98.58989481496648,52,13.0,98.5431632610704,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
